summary_level,include_stage_directions,play_id,play_title,section,act,scene,scene_index_in_play,num_units,num_sentences,num_words_modern,num_stage_directions,vader_mean,vader_median,dl_mean,dl_median,vader_std,dl_std
scene,false,hamlet,Hamlet,main,1,1,1,63,128,1342,0,-0.00247,0.0,-0.0165,-0.00581,0.34395,0.3807
scene,false,hamlet,Hamlet,main,1,2,2,78,178,2219,0,0.07632,0.0,0.03228,-0.01944,0.40996,0.44275
scene,false,hamlet,Hamlet,main,1,3,3,26,92,1109,0,0.15784,0.0,-0.00783,-0.00516,0.38094,0.37477
scene,false,hamlet,Hamlet,main,1,4,4,30,67,789,0,-0.10681,0.0,-0.12257,-0.04671,0.2996,0.40051
scene,false,hamlet,Hamlet,main,1,5,5,62,144,1443,0,0.00158,0.0,0.06327,0.02421,0.41326,0.47011
scene,false,hamlet,Hamlet,main,2,1,6,38,80,998,0,0.05485,0.0,-0.02589,-0.02554,0.39569,0.40977
scene,false,hamlet,Hamlet,main,2,2,7,170,384,4954,0,0.09086,0.0,0.0092,-0.00133,0.43888,0.41813
scene,false,hamlet,Hamlet,main,3,1,8,45,125,1688,0,0.15258,0.0,-0.05219,-0.03172,0.44184,0.43873
scene,false,hamlet,Hamlet,main,3,2,9,147,325,3508,0,0.08173,0.0,-0.04336,-0.02434,0.42053,0.38601
scene,false,hamlet,Hamlet,main,3,3,10,10,68,918,0,-0.00683,0.0,-0.1841,-0.25,0.47732,0.39286
scene,false,hamlet,Hamlet,main,3,4,11,58,152,1960,0,-0.06177,0.0,-0.06196,-0.02531,0.45592,0.41917
scene,false,hamlet,Hamlet,main,4,1,12,10,33,387,0,-0.10644,0.0,-0.06844,-0.02621,0.4597,0.39411
scene,false,hamlet,Hamlet,main,4,2,13,17,28,255,0,0.05295,0.0,-0.06535,-0.02606,0.3305,0.38028
scene,false,hamlet,Hamlet,main,4,3,14,29,61,583,0,0.07018,0.0,0.00858,-0.01663,0.2907,0.37034
scene,false,hamlet,Hamlet,main,4,4,15,18,36,569,0,0.01651,0.0,-0.09498,-0.01368,0.42108,0.37548
scene,false,hamlet,Hamlet,main,4,5,16,67,154,1785,0,-0.03299,0.0,-0.02503,-0.01066,0.4505,0.45013
scene,false,hamlet,Hamlet,main,4,6,17,8,25,293,0,0.02309,0.0,0.12344,0.11557,0.35064,0.34446
scene,false,hamlet,Hamlet,main,4,7,18,42,121,1698,0,-0.01576,0.0,-0.08965,-0.05193,0.44622,0.37667
scene,false,hamlet,Hamlet,main,5,1,19,111,250,2455,0,-0.01506,0.0,-0.0268,-0.02485,0.3644,0.33883
scene,false,hamlet,Hamlet,main,5,2,20,152,363,3631,0,0.00717,0.0,-0.04157,-0.01525,0.39147,0.39361
play,false,henry-iv-part-1,"Henry IV, Part 1",,,,,801,2232,27757,0,0.01994,0.0,-0.0353,-0.02571,0.42326,0.39994
act,false,henry-iv-part-1,"Henry IV, Part 1",main,1,,,128,367,5607,0,-0.01801,0.0,-0.05262,-0.0348,0.46423,0.39075
act,false,henry-iv-part-1,"Henry IV, Part 1",main,2,,,305,768,7990,0,0.00217,0.0,0.01173,-0.01084,0.39254,0.38904
act,false,henry-iv-part-1,"Henry IV, Part 1",main,3,,,162,444,5841,0,0.05178,0.0,-0.04943,-0.03481,0.40562,0.4179
act,false,henry-iv-part-1,"Henry IV, Part 1",main,4,,,92,246,3457,0,0.05419,0.0,-0.08717,-0.06807,0.43512,0.39277
act,false,henry-iv-part-1,"Henry IV, Part 1",main,5,,,114,407,4862,0,0.03225,0.0,-0.06166,-0.06919,0.4488,0.40587
scene,false,henry-iv-part-1,"Henry IV, Part 1",main,1,1,1,10,48,892,0,-0.08476,0.0,-0.10846,-0.09098,0.50088,0.35437
scene,false,henry-iv-part-1,"Henry IV, Part 1",main,1,2,2,63,151,1994,0,0.03921,0.0,-0.02296,-0.01139,0.41525,0.37733
scene,false,henry-iv-part-1,"Henry IV, Part 1",main,1,3,3,55,168,2721,0,-0.05035,0.0,-0.06332,-0.03842,0.49147,0.41181
scene,false,henry-iv-part-1,"Henry IV, Part 1",main,2,1,4,32,85,831,0,0.05383,0.0,-0.03247,-0.04359,0.37392,0.39414
scene,false,henry-iv-part-1,"Henry IV, Part 1",main,2,2,5,46,122,954,0,-0.0679,0.0,0.07148,0.01632,0.36764,0.45235
scene,false,henry-iv-part-1,"Henry IV, Part 1",main,2,3,6,24,98,1102,0,0.02243,0.0,0.00667,-0.01896,0.43681,0.41619
scene,false,henry-iv-part-1,"Henry IV, Part 1",main,2,4,7,203,463,5103,0,0.00686,0.0,0.00517,-0.01141,0.39119,0.36293
scene,false,henry-iv-part-1,"Henry IV, Part 1",main,3,1,8,75,174,2342,0,0.01538,0.0,-0.01435,-0.01064,0.40195,0.39989
scene,false,henry-iv-part-1,"Henry IV, Part 1",main,3,2,9,11,85,1515,0,0.1168,0.0,-0.06174,-0.03078,0.46793,0.45232
scene,false,henry-iv-part-1,"Henry IV, Part 1",main,3,3,10,76,185,1984,0,0.05614,0.0,-0.07676,-0.05815,0.37554,0.418
scene,false,henry-iv-part-1,"Henry IV, Part 1",main,4,1,11,34,97,1235,0,0.10994,0.0,-0.07963,-0.05096,0.41993,0.39602
scene,false,henry-iv-part-1,"Henry IV, Part 1",main,4,2,12,21,56,821,0,-0.05551,0.0,-0.1596,-0.13069,0.38543,0.38414
scene,false,henry-iv-part-1,"Henry IV, Part 1",main,4,3,13,28,69,1036,0,0.04202,0.0,-0.07661,-0.076,0.46966,0.38897
scene,false,henry-iv-part-1,"Henry IV, Part 1",main,4,4,14,9,24,365,0,0.11984,0.22025,0.021,0.13515,0.4754,0.40365
scene,false,henry-iv-part-1,"Henry IV, Part 1",main,5,1,15,19,101,1317,0,0.08476,0.0,-0.11956,-0.08064,0.47593,0.37849
scene,false,henry-iv-part-1,"Henry IV, Part 1",main,5,2,16,22,72,898,0,0.00849,0.0,-0.10951,-0.17846,0.43357,0.442
scene,false,henry-iv-part-1,"Henry IV, Part 1",main,5,3,17,23,64,617,0,-0.03705,0.0,-0.02899,-0.03984,0.37812,0.32696
scene,false,henry-iv-part-1,"Henry IV, Part 1",main,5,4,18,41,148,1663,0,0.05052,0.0,-0.02299,-0.07306,0.43874,0.43736
scene,false,henry-iv-part-1,"Henry IV, Part 1",main,5,5,19,9,22,367,0,-0.05238,-0.2064,0.00548,-0.00968,0.60321,0.37404
play,false,henry-iv-part-2,"Henry IV, Part 2",,,,,928,2439,30928,0,0.05672,0.0,-0.02668,-0.01842,0.42904,0.40434
act,false,henry-iv-part-2,"Henry IV, Part 2",prologue,0,,,1,18,367,0,-0.24762,-0.2202,-0.12258,-0.03402,0.50584,0.37824
act,false,henry-iv-part-2,"Henry IV, Part 2",main,1,,,127,403,5727,0,-0.03042,0.0,-0.13484,-0.11392,0.43551,0.3816
act,false,henry-iv-part-2,"Henry IV, Part 2",main,2,,,295,682,7719,0,0.04357,0.0,-0.02062,-0.01844,0.40963,0.40407
act,false,henry-iv-part-2,"Henry IV, Part 2",main,3,,,142,364,3955,0,0.0993,0.0,0.04596,0.00931,0.38765,0.39411
act,false,henry-iv-part-2,"Henry IV, Part 2",main,4,,,188,562,8087,0,0.05495,0.0,-0.04682,-0.02185,0.45956,0.40775
act,false,henry-iv-part-2,"Henry IV, Part 2",main,5,,,174,385,4621,0,0.14662,0.0,0.04958,0.05279,0.4183,0.4042
act,false,henry-iv-part-2,"Henry IV, Part 2",epilogue,6,,,1,25,452,0,0.07438,0.1027,-0.1589,-0.29888,0.45965,0.42423
scene,false,henry-iv-part-2,"Henry IV, Part 2",prologue,0,1,1,1,18,367,0,-0.24762,-0.2202,-0.12258,-0.03402,0.50584,0.37824
scene,false,henry-iv-part-2,"Henry IV, Part 2",main,1,1,2,35,143,2112,0,-0.12013,0.0,-0.14023,-0.11332,0.46651,0.41453
scene,false,henry-iv-part-2,"Henry IV, Part 2",main,1,2,3,72,199,2526,0,0.01428,0.0,-0.12053,-0.11392,0.38974,0.37642
scene,false,henry-iv-part-2,"Henry IV, Part 2",main,1,3,4,20,61,1089,0,0.03406,0.0,-0.16886,-0.11883,0.47373,0.31536
scene,false,henry-iv-part-2,"Henry IV, Part 2",main,2,1,5,70,157,1889,0,0.02779,0.0,-0.0094,-0.01467,0.38182,0.39391
scene,false,henry-iv-part-2,"Henry IV, Part 2",main,2,2,6,68,129,1697,0,0.05206,0.0,-0.02927,-0.02174,0.36572,0.40934
scene,false,henry-iv-part-2,"Henry IV, Part 2",main,2,3,7,8,45,654,0,0.17783,0.2732,-0.05957,-0.07336,0.52876,0.42549
scene,false,henry-iv-part-2,"Henry IV, Part 2",main,2,4,8,149,351,3479,0,0.03029,0.0,-0.01747,-0.01865,0.4181,0.40521
scene,false,henry-iv-part-2,"Henry IV, Part 2",main,3,1,9,14,53,977,0,0.0239,0.0,-0.07086,-0.05213,0.46748,0.42107
scene,false,henry-iv-part-2,"Henry IV, Part 2",main,3,2,10,128,311,2978,0,0.11215,0.0,0.06587,0.01854,0.37172,0.38653
scene,false,henry-iv-part-2,"Henry IV, Part 2",main,4,1,11,76,212,3202,0,0.075,0.0,-0.07496,-0.03047,0.48649,0.40099
scene,false,henry-iv-part-2,"Henry IV, Part 2",main,4,2,12,33,98,1362,0,0.13504,0.0,0.07202,0.0643,0.41177,0.37448
scene,false,henry-iv-part-2,"Henry IV, Part 2",main,4,3,13,79,252,3523,0,0.00695,0.0,-0.06937,-0.03769,0.44989,0.41898
scene,false,henry-iv-part-2,"Henry IV, Part 2",main,5,1,14,27,60,825,0,0.2913,0.3057,-0.00612,-0.00967,0.32822,0.37143
scene,false,henry-iv-part-2,"Henry IV, Part 2",main,5,2,15,29,88,1377,0,0.10862,0.0129,-0.07008,-0.05247,0.49314,0.42561
scene,false,henry-iv-part-2,"Henry IV, Part 2",main,5,3,16,62,124,1192,0,0.17801,0.0,0.17178,0.17301,0.40621,0.34377
scene,false,henry-iv-part-2,"Henry IV, Part 2",main,5,4,17,14,28,270,0,-0.08433,0.0,0.09551,0.05836,0.37388,0.42992
scene,false,henry-iv-part-2,"Henry IV, Part 2",main,5,5,18,42,85,957,0,0.11411,0.0,0.01937,0.06754,0.38604,0.43475
scene,false,henry-iv-part-2,"Henry IV, Part 2",epilogue,6,1,19,1,25,452,0,0.07438,0.1027,-0.1589,-0.29888,0.45965,0.42423
play,false,henry-v,Henry V,,,,,723,1811,26638,0,0.06574,0.0,-0.00804,-0.00157,0.45307,0.40863
act,false,henry-v,Henry V,main,1,,,55,165,3467,0,0.17708,0.2732,-0.02868,-0.00732,0.46222,0.39702
act,false,henry-v,Henry V,main,2,,,119,313,4514,0,0.01094,0.0,-0.00301,0.00205,0.4551,0.40863
act,false,henry-v,Henry V,main,3,,,180,451,6112,0,0.05007,0.0,-0.02027,-0.00157,0.44312,0.41213
act,false,henry-v,Henry V,main,4,,,259,611,8320,0,0.01037,0.0,-0.0051,-0.00585,0.44149,0.40809
act,false,henry-v,Henry V,main,5,,,110,271,4225,0,0.21217,0.2732,0.01244,0.00682,0.44655,0.41273
scene,false,henry-v,Henry V,main,1,,1,1,16,283,0,0.20186,0.35255,0.14572,0.14443,0.54203,0.36765
scene,false,henry-v,Henry V,main,1,1,2,22,42,749,0,0.09632,0.0,-0.08606,-0.05152,0.44743,0.34472
scene,false,henry-v,Henry V,main,1,2,3,32,107,2435,0,0.20508,0.3182,-0.03223,-0.00197,0.45614,0.41578
scene,false,henry-v,Henry V,main,2,,4,1,16,342,0,0.26317,0.34,0.0004,0.00483,0.51625,0.36355
scene,false,henry-v,Henry V,main,2,1,5,44,99,1041,0,0.01242,0.0,0.03719,0.07127,0.39885,0.38767
scene,false,henry-v,Henry V,main,2,2,6,31,91,1491,0,0.00551,0.0,0.00973,-0.02204,0.48639,0.44407
scene,false,henry-v,Henry V,main,2,3,7,43,107,1640,0,-0.02352,0.0,-0.05156,-0.00982,0.46168,0.40294
scene,false,henry-v,Henry V,main,3,,8,2,15,256,0,0.00921,0.0,-0.04147,0.003,0.37257,0.29683
scene,false,henry-v,Henry V,main,3,1,9,1,14,286,0,-0.05235,0.0,-0.02921,0.07105,0.4654,0.46437
scene,false,henry-v,Henry V,main,3,2,10,34,86,1155,0,0.02915,0.0,-0.05034,-0.01532,0.44071,0.432
scene,false,henry-v,Henry V,main,3,3,11,3,23,464,0,-0.14361,0.0,-0.15537,-0.06241,0.56321,0.43387
scene,false,henry-v,Henry V,main,3,4,12,35,57,484,0,0.1592,0.0,0.04806,0.0015,0.30683,0.28559
scene,false,henry-v,Henry V,main,3,5,13,12,28,556,0,-0.01721,0.0,-0.0436,0.00081,0.5521,0.39892
scene,false,henry-v,Henry V,main,3,6,14,41,97,1399,0,0.04487,0.0,0.05981,0.03959,0.50166,0.42618
scene,false,henry-v,Henry V,main,3,7,15,52,131,1512,0,0.08417,0.0,-0.05745,-0.03561,0.3963,0.43412
scene,false,henry-v,Henry V,main,4,,16,1,13,411,0,-0.24691,-0.4076,-0.15988,-0.01528,0.52281,0.44948
scene,false,henry-v,Henry V,main,4,1,17,83,184,2490,0,0.01817,0.0,-0.04414,-0.01002,0.44965,0.38776
scene,false,henry-v,Henry V,main,4,2,18,14,53,665,0,-0.12631,0.0,0.01953,-0.00945,0.37701,0.43274
scene,false,henry-v,Henry V,main,4,3,19,24,74,1118,0,0.11036,0.0,-0.04179,-0.01054,0.42567,0.42468
scene,false,henry-v,Henry V,main,4,4,20,32,52,547,0,0.13221,0.0,0.08237,0.07116,0.37786,0.38269
scene,false,henry-v,Henry V,main,4,5,21,7,29,256,0,-0.31198,-0.4215,-0.07432,-0.23999,0.3664,0.53708
scene,false,henry-v,Henry V,main,4,6,22,6,19,305,0,0.10482,0.0,-0.02357,0.00718,0.51779,0.3713
scene,false,henry-v,Henry V,main,4,7,23,53,104,1472,0,0.0457,0.0,0.06902,0.02368,0.44516,0.3839
scene,false,henry-v,Henry V,main,4,8,24,39,83,1056,0,0.00191,0.0,0.00343,0.01038,0.42813,0.40865
scene,false,henry-v,Henry V,main,5,,25,1,17,344,0,0.23873,0.0772,-0.07185,-0.01065,0.33144,0.30336
scene,false,henry-v,Henry V,main,5,1,26,27,64,725,0,-0.05817,0.0,-0.00847,0.0101,0.41522,0.36534
scene,false,henry-v,Henry V,main,5,2,27,82,190,3156,0,0.30085,0.3818,0.02702,0.00633,0.43056,0.43597
play,false,henry-vi-part-1,"Henry VI, Part 1",,,,,693,1840,22978,0,-0.0046,0.0,0.00518,-0.00518,0.47022,0.41791
act,false,henry-vi-part-1,"Henry VI, Part 1",main,1,,,135,474,5217,0,-0.05343,0.0,-0.01813,-0.01155,0.43684,0.39328
act,false,henry-vi-part-1,"Henry VI, Part 1",main,2,,,140,307,4161,0,-0.01655,0.0,-0.01345,-0.00615,0.43545,0.41032
act,false,henry-vi-part-1,"Henry VI, Part 1",main,3,,,144,338,4123,0,0.02859,0.0,0.05072,0.01607,0.48691,0.42937
act,false,henry-vi-part-1,"Henry VI, Part 1",main,4,,,118,359,4828,0,-0.12093,0.0,-0.05123,-0.03659,0.47358,0.4392
act,false,henry-vi-part-1,"Henry VI, Part 1",main,5,,,156,362,4649,0,0.15385,0.0,0.06493,0.00653,0.47846,0.41383
scene,false,henry-vi-part-1,"Henry VI, Part 1",main,1,1,1,31,129,1574,0,-0.18959,-0.1901,-0.11955,-0.11875,0.43481,0.39407
scene,false,henry-vi-part-1,"Henry VI, Part 1",main,1,2,2,40,125,1273,0,0.03401,0.0,0.03986,-0.00387,0.44806,0.3856
scene,false,henry-vi-part-1,"Henry VI, Part 1",main,1,3,3,32,89,793,0,-0.0377,0.0,0.00419,-0.01283,0.35736,0.36035
scene,false,henry-vi-part-1,"Henry VI, Part 1",main,1,4,4,18,79,973,0,-0.05295,0.0,-0.04002,0.00034,0.41344,0.39766
scene,false,henry-vi-part-1,"Henry VI, Part 1",main,1,5,5,9,33,358,0,-0.12988,0.0,0.02538,0.06323,0.44211,0.41717
scene,false,henry-vi-part-1,"Henry VI, Part 1",main,1,6,6,5,19,246,0,0.35285,0.6249,0.1999,0.11044,0.44984,0.38852
scene,false,henry-vi-part-1,"Henry VI, Part 1",main,2,1,7,33,68,739,0,-0.08095,0.0,0.01129,0.00925,0.40436,0.40847
scene,false,henry-vi-part-1,"Henry VI, Part 1",main,2,2,8,13,32,498,0,0.06598,0.0,0.08974,0.0348,0.44587,0.39029
scene,false,henry-vi-part-1,"Henry VI, Part 1",main,2,3,9,27,60,675,0,-0.03739,0.0,-0.02077,-0.02764,0.3801,0.42564
scene,false,henry-vi-part-1,"Henry VI, Part 1",main,2,4,10,48,80,1165,0,0.01296,0.0,0.02774,-0.0055,0.43387,0.36832
scene,false,henry-vi-part-1,"Henry VI, Part 1",main,2,5,11,19,67,1084,0,-0.00719,0.0,-0.13046,-0.0529,0.50615,0.43994
scene,false,henry-vi-part-1,"Henry VI, Part 1",main,3,1,12,60,127,1698,0,0.00669,0.0,0.04322,0.01773,0.5129,0.43628
scene,false,henry-vi-part-1,"Henry VI, Part 1",main,3,2,13,46,110,1252,0,0.0203,0.0,0.03151,-0.00118,0.48775,0.3992
scene,false,henry-vi-part-1,"Henry VI, Part 1",main,3,3,14,27,69,761,0,0.05508,0.0,0.01452,0.008,0.45131,0.45734
scene,false,henry-vi-part-1,"Henry VI, Part 1",main,3,4,15,11,32,412,0,0.08691,0.0,0.22461,0.33567,0.4664,0.41919
scene,false,henry-vi-part-1,"Henry VI, Part 1",main,4,1,16,47,126,1601,0,-0.07763,0.0,-0.02796,-0.01717,0.46677,0.43701
scene,false,henry-vi-part-1,"Henry VI, Part 1",main,4,2,17,5,34,484,0,-0.20043,-0.31375,-0.02148,-0.01429,0.49275,0.45187
scene,false,henry-vi-part-1,"Henry VI, Part 1",main,4,3,18,10,29,452,0,-0.09902,0.0,0.0165,0.0028,0.52071,0.44669
scene,false,henry-vi-part-1,"Henry VI, Part 1",main,4,4,19,12,29,399,0,-0.12051,0.0,-0.20665,-0.24906,0.39848,0.37395
scene,false,henry-vi-part-1,"Henry VI, Part 1",main,4,5,20,19,47,549,0,-0.09315,0.0,-0.12309,-0.12969,0.45912,0.42915
scene,false,henry-vi-part-1,"Henry VI, Part 1",main,4,6,21,5,34,487,0,-0.19793,-0.296,0.03365,0.01753,0.52365,0.45884
scene,false,henry-vi-part-1,"Henry VI, Part 1",main,4,7,22,20,60,856,0,-0.15574,0.0,-0.06636,-0.02591,0.47809,0.45267
scene,false,henry-vi-part-1,"Henry VI, Part 1",main,5,1,23,14,29,464,0,0.40328,0.4019,0.18853,0.16104,0.38936,0.34145
scene,false,henry-vi-part-1,"Henry VI, Part 1",main,5,2,24,10,19,180,0,0.16591,0.1531,0.08366,0.00172,0.47111,0.43162
scene,false,henry-vi-part-1,"Henry VI, Part 1",main,5,3,25,78,158,1747,0,0.19949,0.09505,0.07494,0.00334,0.44279,0.37769
scene,false,henry-vi-part-1,"Henry VI, Part 1",main,5,4,26,41,107,1366,0,-0.06188,0.0,0.00057,-0.01278,0.47806,0.47472
scene,false,henry-vi-part-1,"Henry VI, Part 1",main,5,5,27,13,49,892,0,0.32544,0.3134,0.09274,0.09706,0.47511,0.40762
play,false,henry-vi-part-2,"Henry VI, Part 2",,,,,824,2155,26859,0,3e-05,0.0,-0.0061,-0.01525,0.44624,0.42568
act,false,henry-vi-part-2,"Henry VI, Part 2",main,1,,,149,431,5773,0,0.10103,0.0,0.03359,-0.00167,0.43169,0.39989
act,false,henry-vi-part-2,"Henry VI, Part 2",main,2,,,181,385,4297,0,0.06042,0.0,0.08112,0.03885,0.41001,0.41643
act,false,henry-vi-part-2,"Henry VI, Part 2",main,3,,,157,520,7281,0,-0.08875,0.0,-0.10334,-0.08255,0.48485,0.44391
act,false,henry-vi-part-2,"Henry VI, Part 2",main,4,,,241,568,6572,0,-0.03689,0.0,-0.00648,-0.01437,0.42031,0.42488
act,false,henry-vi-part-2,"Henry VI, Part 2",main,5,,,96,251,2936,0,0.0014,0.0,-0.00571,-0.01462,0.45338,0.40893
scene,false,henry-vi-part-2,"Henry VI, Part 2",main,1,1,1,33,126,2172,0,0.17622,0.0509,0.05534,0.03168,0.47483,0.42846
scene,false,henry-vi-part-2,"Henry VI, Part 2",main,1,2,2,19,78,926,0,0.12652,0.0,0.01377,-0.01702,0.39721,0.34104
scene,false,henry-vi-part-2,"Henry VI, Part 2",main,1,3,3,71,154,1915,0,0.04983,0.0,0.02387,-0.02,0.42957,0.39178
scene,false,henry-vi-part-2,"Henry VI, Part 2",main,1,4,4,26,73,760,0,0.05204,0.0,0.03776,0.00568,0.3769,0.42926
scene,false,henry-vi-part-2,"Henry VI, Part 2",main,2,1,5,107,177,1788,0,0.12471,0.0,0.09406,0.01211,0.39691,0.43035
scene,false,henry-vi-part-2,"Henry VI, Part 2",main,2,2,6,16,43,676,0,0.03292,0.0,0.00627,-0.01071,0.37796,0.34402
scene,false,henry-vi-part-2,"Henry VI, Part 2",main,2,3,7,31,82,857,0,0.01793,0.0,0.19059,0.21793,0.39861,0.41277
scene,false,henry-vi-part-2,"Henry VI, Part 2",main,2,4,8,27,83,976,0,-0.02047,0.0,-0.01582,0.00265,0.44862,0.40109
scene,false,henry-vi-part-2,"Henry VI, Part 2",main,3,1,9,67,231,3461,0,-0.0626,0.0,-0.10237,-0.11204,0.48239,0.39982
scene,false,henry-vi-part-2,"Henry VI, Part 2",main,3,2,10,79,258,3520,0,-0.12827,0.0,-0.124,-0.10706,0.48518,0.4741
scene,false,henry-vi-part-2,"Henry VI, Part 2",main,3,3,11,11,31,300,0,0.04533,0.0,0.06142,0.14315,0.47847,0.47563
scene,false,henry-vi-part-2,"Henry VI, Part 2",main,4,1,12,38,109,1278,0,-0.1446,0.0,-0.06124,-0.04498,0.42264,0.42437
scene,false,henry-vi-part-2,"Henry VI, Part 2",main,4,2,13,90,154,1547,0,-0.00247,0.0,0.0353,0.00062,0.36459,0.40126
scene,false,henry-vi-part-2,"Henry VI, Part 2",main,4,3,14,8,12,141,0,0.07744,0.0386,-0.04105,-0.08615,0.33752,0.36185
scene,false,henry-vi-part-2,"Henry VI, Part 2",main,4,4,15,22,48,477,0,-0.12521,0.0,-0.15737,-0.30694,0.48164,0.42461
scene,false,henry-vi-part-2,"Henry VI, Part 2",main,4,5,16,3,12,107,0,-0.1707,0.0,0.00093,-0.02139,0.37633,0.47974
scene,false,henry-vi-part-2,"Henry VI, Part 2",main,4,6,17,6,14,126,0,-0.10941,0.0,0.02043,0.09584,0.31318,0.42199
scene,false,henry-vi-part-2,"Henry VI, Part 2",main,4,7,18,39,94,1120,0,0.03884,0.0,-0.01039,0.00174,0.39301,0.42597
scene,false,henry-vi-part-2,"Henry VI, Part 2",main,4,8,19,12,47,603,0,-0.00209,0.0,0.06605,0.01133,0.43656,0.36773
scene,false,henry-vi-part-2,"Henry VI, Part 2",main,4,9,20,12,30,388,0,0.1743,0.05135,0.02098,-0.05611,0.45514,0.47051
scene,false,henry-vi-part-2,"Henry VI, Part 2",main,4,10,21,11,48,785,0,-0.10276,0.0,0.05308,0.01865,0.50529,0.50194
scene,false,henry-vi-part-2,"Henry VI, Part 2",main,5,1,22,68,160,1859,0,0.00614,0.0,-0.03754,-0.04387,0.4322,0.40271
scene,false,henry-vi-part-2,"Henry VI, Part 2",main,5,2,23,23,66,788,0,-0.0236,0.0,0.04066,0.00249,0.51946,0.4331
scene,false,henry-vi-part-2,"Henry VI, Part 2",main,5,3,24,5,25,289,0,0.03706,0.0,0.07563,-0.00044,0.41192,0.37403
play,false,henry-vi-part-3,"Henry VI, Part 3",,,,,827,2252,27932,0,0.03428,0.0,-0.02773,-0.01577,0.45186,0.41243
act,false,henry-vi-part-3,"Henry VI, Part 3",main,1,,,194,498,5743,0,-0.05365,0.0,-0.01479,-0.01503,0.44441,0.41802
act,false,henry-vi-part-3,"Henry VI, Part 3",main,2,,,138,492,6436,0,-0.02744,0.0,-0.07235,-0.03948,0.46623,0.43258
act,false,henry-vi-part-3,"Henry VI, Part 3",main,3,,,184,422,5566,0,0.11736,0.0,-0.0532,-0.03647,0.43569,0.40498
act,false,henry-vi-part-3,"Henry VI, Part 3",main,4,,,176,415,5266,0,0.14868,0.0,0.01494,-0.00121,0.42151,0.36929
act,false,henry-vi-part-3,"Henry VI, Part 3",main,5,,,135,425,4921,0,0.01457,0.0,-0.0076,-0.00038,0.45303,0.4245
scene,false,henry-vi-part-3,"Henry VI, Part 3",main,1,1,1,121,238,2543,0,-0.02869,0.0,0.02751,0.01912,0.40531,0.40878
scene,false,henry-vi-part-3,"Henry VI, Part 3",main,1,2,2,28,66,666,0,0.08262,0.0,0.03618,-0.00867,0.40356,0.33081
scene,false,henry-vi-part-3,"Henry VI, Part 3",main,1,3,3,18,50,507,0,-0.2145,-0.148,-0.08944,-0.05791,0.48857,0.47607
scene,false,henry-vi-part-3,"Henry VI, Part 3",main,1,4,4,27,144,2027,0,-0.1015,0.0,-0.08214,-0.05055,0.48719,0.43851
scene,false,henry-vi-part-3,"Henry VI, Part 3",main,2,1,5,33,127,1917,0,0.02976,0.0,-0.04127,-0.02642,0.48551,0.39767
scene,false,henry-vi-part-3,"Henry VI, Part 3",main,2,2,6,48,132,1582,0,0.00351,0.0,-0.09405,-0.07507,0.43707,0.43634
scene,false,henry-vi-part-3,"Henry VI, Part 3",main,2,3,7,11,44,523,0,-0.01933,0.0,0.01467,-0.01604,0.50262,0.46139
scene,false,henry-vi-part-3,"Henry VI, Part 3",main,2,4,8,3,9,114,0,-0.22268,-0.25,0.01236,-0.01898,0.2727,0.46993
scene,false,henry-vi-part-3,"Henry VI, Part 3",main,2,5,9,18,100,1299,0,-0.10054,0.0,-0.04589,-0.0491,0.47983,0.46796
scene,false,henry-vi-part-3,"Henry VI, Part 3",main,2,6,10,25,80,1001,0,-0.06041,0.0,-0.17634,-0.07884,0.4534,0.40396
scene,false,henry-vi-part-3,"Henry VI, Part 3",main,3,1,11,28,82,959,0,0.08489,0.0,-0.06036,-0.02871,0.33524,0.36017
scene,false,henry-vi-part-3,"Henry VI, Part 3",main,3,2,12,82,160,1990,0,0.12569,0.0,-0.10691,-0.11768,0.42226,0.39806
scene,false,henry-vi-part-3,"Henry VI, Part 3",main,3,3,13,74,180,2617,0,0.12474,0.0,-0.0022,0.00409,0.48645,0.42552
scene,false,henry-vi-part-3,"Henry VI, Part 3",main,4,1,14,50,106,1370,0,0.12887,0.0,-0.06936,-0.03424,0.41494,0.37087
scene,false,henry-vi-part-3,"Henry VI, Part 3",main,4,2,15,5,20,269,0,0.30971,0.39,-0.05369,-0.16129,0.41651,0.41051
scene,false,henry-vi-part-3,"Henry VI, Part 3",main,4,3,16,23,55,670,0,0.02566,0.0,0.02617,-0.00382,0.41949,0.33997
scene,false,henry-vi-part-3,"Henry VI, Part 3",main,4,4,17,10,25,318,0,-0.20929,0.0,-0.08389,-0.05021,0.43008,0.3607
scene,false,henry-vi-part-3,"Henry VI, Part 3",main,4,5,18,13,27,277,0,0.07045,0.0,-0.0328,-0.01898,0.31839,0.36343
scene,false,henry-vi-part-3,"Henry VI, Part 3",main,4,6,19,25,58,972,0,0.31715,0.4019,0.04782,0.03969,0.4303,0.32533
scene,false,henry-vi-part-3,"Henry VI, Part 3",main,4,7,20,32,68,805,0,0.18959,0.0769,0.0917,0.01141,0.36495,0.34314
scene,false,henry-vi-part-3,"Henry VI, Part 3",main,4,8,21,18,56,585,0,0.22283,0.0,0.1279,0.07534,0.41116,0.42119
scene,false,henry-vi-part-3,"Henry VI, Part 3",main,5,1,22,46,100,1060,0,0.04618,0.0,0.05333,0.01281,0.39636,0.40624
